\Pi_{0}=\frac{\lambda_{1}*W_{1}}{c_{1}},\Pi_{1}=\frac{\mu_{1}}{\lambda_{1}},\Pi_{2}=\frac{\chi_{1}}{\lambda_{1}},\Pi_{3}=\frac{K_{1}}{c_{1}},\Pi_{4}=\frac{L_{1}}{c_{1}},\Pi_{5}=\frac{\lambda_{2}*W_{2}}{c_{2}},\Pi_{6}=\frac{\mu_{2}}{\lambda_{2}},\Pi_{7}=\frac{\chi_{2}}{\lambda_{2}},\Pi_{8}=\frac{K_{2}}{c_{2}},\Pi_{9}=\frac{L_{2}}{c_{2}},\Pi_{10}=\frac{\lambda_{3}*W_{3}}{c_{3}},\Pi_{11}=\frac{\mu_{3}}{\lambda_{3}},\Pi_{12}=\frac{\chi_{3}}{\lambda_{3}},\Pi_{13}=\frac{K_{3}}{c_{3}},\Pi_{14}=\frac{L_{3}}{c_{3}},\Pi_{15}=\frac{\lambda_{4}*W_{4}}{c_{4}},\Pi_{16}=\frac{\mu_{4}}{\lambda_{4}},\Pi_{17}=\frac{\chi_{4}}{\lambda_{4}},\Pi_{18}=\frac{K_{4}}{c_{4}},\Pi_{19}=\frac{L_{4}}{c_{4}},\Pi_{20}=\frac{\lambda_{5}*W_{5}}{c_{5}},\Pi_{21}=\frac{\mu_{5}}{\lambda_{5}},\Pi_{22}=\frac{\chi_{5}}{\lambda_{5}},\Pi_{23}=\frac{K_{5}}{c_{5}},\Pi_{24}=\frac{L_{5}}{c_{5}},\Pi_{25}=\frac{\lambda_{6}*W_{6}}{c_{6}},\Pi_{26}=\frac{\mu_{6}}{\lambda_{6}},\Pi_{27}=\frac{\chi_{6}}{\lambda_{6}},\Pi_{28}=\frac{K_{6}}{c_{6}},\Pi_{29}=\frac{L_{6}}{c_{6}},\Pi_{30}=\frac{\lambda_{7}*W_{7}}{c_{7}},\Pi_{31}=\frac{\mu_{7}}{\lambda_{7}},\Pi_{32}=\frac{\chi_{7}}{\lambda_{7}},\Pi_{33}=\frac{K_{7}}{c_{7}},\Pi_{34}=\frac{L_{7}}{c_{7}},\Pi_{35}=\frac{\lambda_{8}*W_{8}}{c_{8}},\Pi_{36}=\frac{\mu_{8}}{\lambda_{8}},\Pi_{37}=\frac{\chi_{8}}{\lambda_{8}},\Pi_{38}=\frac{K_{8}}{c_{8}},\Pi_{39}=\frac{L_{8}}{c_{8}},\Pi_{40}=\frac{\lambda_{9}*W_{9}}{c_{9}},\Pi_{41}=\frac{\mu_{9}}{\lambda_{9}},\Pi_{42}=\frac{\chi_{9}}{\lambda_{9}},\Pi_{43}=\frac{K_{9}}{c_{9}},\Pi_{44}=\frac{L_{9}}{c_{9}},\Pi_{45}=\frac{\lambda_{10}*W_{10}}{c_{10}},\Pi_{46}=\frac{\mu_{10}}{\lambda_{10}},\Pi_{47}=\frac{\chi_{10}}{\lambda_{10}},\Pi_{48}=\frac{K_{10}}{c_{10}},\Pi_{49}=\frac{L_{10}}{c_{10}},\Pi_{50}=\frac{\lambda_{11}*W_{11}}{c_{11}},\Pi_{51}=\frac{\mu_{11}}{\lambda_{11}},\Pi_{52}=\frac{\chi_{11}}{\lambda_{11}},\Pi_{53}=\frac{K_{11}}{c_{11}},\Pi_{54}=\frac{L_{11}}{c_{11}},\Pi_{55}=\frac{\lambda_{12}*W_{12}}{c_{12}},\Pi_{56}=\frac{\mu_{12}}{\lambda_{12}},\Pi_{57}=\frac{\chi_{12}}{\lambda_{12}},\Pi_{58}=\frac{K_{12}}{c_{12}},\Pi_{59}=\frac{L_{12}}{c_{12}},\Pi_{60}=\frac{\lambda_{13}*W_{13}}{c_{13}},\Pi_{61}=\frac{\mu_{13}}{\lambda_{13}},\Pi_{62}=\frac{\chi_{13}}{\lambda_{13}},\Pi_{63}=\frac{K_{13}}{c_{13}},\Pi_{64}=\frac{L_{13}}{c_{13}}
156269.12851948303,0.683517800295788,1.0,13.0,2.0913850126618496,744434.8676656444,0.33635346410390465,1.0,4.5,0.17307164038497863,14573.798281594074,3.9457168766977513,1.0,7.5,3.361138410214804,4104.215070766248,0.10345564229409701,1.0429360029462325,11.0,0.11539377989355493,16153.108945043961,0.15793896165116922,1.0657482686864477,9.0,0.18756227058499797,4849.29512250682,0.44977223658215215,1.001271464416924,15.0,0.8173843180359575,54580.52423892873,0.08243955752657982,1.0974529310368564,6.0,0.0898462787745373,54390.60548043393,0.19064148155288288,1.0338270106261114,8.0,0.23554340169567534,39101.74942100723,0.0729388435525879,1.0514562768623323,7.0,0.0786774821749219,93200.74207263504,0.05579444776644383,1.0,6.5,0.02791895194997454,78050.24110796454,0.3347230856317606,1.0162173117260083,6.5,0.17218440830991882,420587.9796652437,0.38847194952248626,1.0,6.5,0.20185134308352565,491323.8885283012,0.16347529036832728,1.0,8.0,0.08228741088504256
1369010.1104353142,0.5478932085669913,1.0,4.0,0.2961135351022522,13875.089447142112,1.862775604867015,1.0,4.0,1.9028272106519546,38614.12609259832,0.5482078079675411,1.0,13.0,1.2103063170068271,103334.58587606414,0.5430666408126248,1.0427572088150472,3.5,0.2929661871117317,51656.11921556746,0.14673474933637312,1.0443415020790408,7.0,0.17196678547008687,40427.77615911167,1.3101536061228707,1.1587796691585794,6.0,1.1161897978074433,84321.51908297124,0.11685791678308687,1.048553242097701,14.0,0.13232062994584723,14516.512759128986,0.0722267295492314,1.0362844736056127,12.0,0.07784954778242502,51828.13733357599,0.021024120103338012,1.065477637759497,6.5,0.010513221798491342,133928.9695440928,0.04220673344501129,1.0,6.0,0.021112769338393365,250585.16583187814,0.7302175810247262,1.0355786136859872,5.5,0.42121709631064114,166309.9009246346,0.15570580804227446,1.0,8.0,0.18442078691863675,256385.37652536487,0.2493615252458378,1.0,7.0,0.33207963232498067
304878.5278176438,0.41008156395811446,1.0,12.0,0.6950290225776905,487955.0897842827,0.5327368165525832,1.0,6.0,0.28671083342541753,119894.02279820276,1.0903946851636708,1.0,4.5,0.7612648661000974,8190.029116532025,0.6450733793334816,1.1008246768523418,12.0,1.7738001492810402,84380.72876533246,0.14550509579289897,1.018170323653496,6.0,0.17027232759687816,4658.839305114279,1.270909466417089,1.1717795678657106,9.0,4.078692813090228,21955.11003669951,0.04337608229858277,1.0744607581854728,8.0,0.045342878733501915,7588.2532838049865,0.2663875355572914,1.0331699516901736,6.0,0.3624511130749135,27235.885327398566,0.27296633547238625,1.017585649323866,4.5,0.13907376675901348,415158.2996951219,0.6973542659395832,1.0,5.5,0.3969066605255587,211470.94558103287,0.3179456457315597,1.013485567986961,3.5,0.16309184075049604,35413.13635331618,0.10254422652164225,1.0,11.0,0.1142610360727221,134479.37470412385,0.22735138188956344,1.0,11.0,0.29424915768866833
31630.237878018972,0.07214063731998507,1.0,6.0,0.07774946740484846,59831.84287555671,1.1159491424214796,1.0,5.0,0.7990552564440592,28586.23762446274,0.03475614069970221,1.0,6.0,0.036007626415711334,1043.1510603414324,0.3009474622515534,1.0471262256629978,5.0,0.1539597320347416,15464.984673843262,0.08938196995097045,1.0442603338113194,11.0,0.09815528245505598,7562.436838069032,1.9605125041490186,1.1482880999221068,8.0,3.544453300932923,88747.10505018564,0.09765592927932315,1.0060503420811617,11.0,0.10822471431898727,12843.446286463006,0.2448242649507721,1.001010004729562,15.0,0.3241950867526658,348085.90395278094,0.028007796440441508,1.0681400048868408,7.0,0.014006645051691368,543851.6264640815,0.5898693352343882,1.0,6.0,0.3230330148256182,83658.78300360117,0.4203914679420845,1.0294319003502137,13.0,0.7252270298134964,19039.95947715128,0.051603249439633514,1.0,12.0,0.054411035686428876,133732.27462437068,0.23576491951191966,1.0,13.0,0.30849787976230353
228685.7066250938,0.3809369308024262,1.0,14.0,0.6153365571124221,28046.50991074445,0.8969172531034192,1.0,5.0,0.5602665345194655,4715.034248963686,2.7686467703347755,1.0,11.0,4.892606629877847,23181.57068740092,1.4315594436466152,1.0222985815256849,5.5,1.343059463483981,17603.939012931463,0.06840426392451979,1.0142577012824752,8.0,0.07342698232793303,26964.430694904295,0.28581608330952196,1.0124180239919132,4.5,0.14588742798149032,91232.84124308078,0.07345486709324175,1.0751673428669297,8.0,0.07927823908981894,43340.76389479238,0.17480164703059634,1.0395970833004216,13.0,0.21182985413663985,65500.38420269993,0.08119232918635369,1.0297483728801289,13.0,0.08836705631162962,8891.566996565529,2.163105709575282,1.0,10.0,4.489790459202622,11061.01573361788,0.8141722323405568,1.000624196144744,7.0,0.4879338978526519,726715.5211998901,0.27163389211514694,1.0,5.0,0.13836933773517246,291410.82760342665,0.5473704698055074,1.0,6.0,0.29584461507492066
270143.28352580895,0.36066532684309877,1.0,13.0,0.5641172010212379,5725.8400342024825,0.2936596844956293,1.0,10.0,0.4157327514746116,78013.98281657319,0.5368250759796356,1.0,13.0,1.1567002135886721,96595.38801387505,0.534987193372338,1.0077747544416251,4.0,0.28805995900076925,32562.550677079118,0.08858197522012166,1.0422533461595735,6.0,0.09719108001750006,77140.43318670838,0.5268244760217081,1.0190043919494747,4.5,0.2830396283031484,39067.12524141048,0.15399065093382425,1.0258466193279387,6.0,0.18200566113803565,8152.151674368356,0.09034030481850387,1.0353299561341849,10.0,0.09931219912711138,26461.34357284522,0.016656356914844756,1.096665179039292,13.0,0.01693849045750363,256062.1599336312,0.2590585543624911,1.0,3.5,0.1317390287933239,177065.1585354769,0.2450793570876108,1.0440858518821343,4.5,0.12440777569632078,24548.648740842058,3.410375261480444,1.0,4.0,1.9623121263260674,43657.767395305214,0.03197220718006183,1.0,8.0,0.03302819135659341
153657.10650847014,0.4190011878598376,1.0,6.0,0.7052668295912241,61154.55178197909,0.7290016088085431,1.0,11.0,2.413479805468725,111565.29342216376,0.26723873642501494,1.0,14.0,0.3647009222201281,1557.111388435414,0.4399090523572155,1.067622407445593,10.0,0.784110801978353,16102.993717628084,0.2394513268131443,1.0451646527446252,14.0,0.31484023270284917,15734.19813125845,0.658132136903839,1.051818742689211,10.0,1.8136218336909466,45266.11706523024,0.24352792971669487,1.0974861253078414,6.0,0.32157027065073474,24251.971437274908,0.12615526866319904,1.0268449408904285,7.0,0.14436754681242203,55712.73880037665,0.040940925544993415,1.077495007698939,12.0,0.04268863789048493,79028.09805760588,0.062193726832297756,1.0,12.0,0.06631830966775105,97597.25806332781,0.1968606921446314,1.022948822361981,8.0,0.2451100083355889,36725.23723229397,0.35430151159149487,1.0,12.0,0.5486924337604339,495173.55740859546,0.19003761356685345,1.0,4.5,0.09588450657400109
92634.04842071582,0.537936228281114,1.0,8.0,1.1301264641846438,278779.86806900427,0.269020425028031,1.0,5.0,0.13698874708496525,73832.65834322936,0.05557870491784927,1.0,13.0,0.0588494829661954,45369.516910026025,0.6041667101785915,1.10855115137041,8.0,0.3324179204898169,78253.3378036776,0.1832101697182666,1.0275745800410399,6.0,0.22425665457798963,9364.80391105828,0.2642265937991243,1.0281176487376895,11.0,0.3591126957273816,33174.39999381747,0.2623223545523515,1.0192443020928814,10.0,0.35560121935846406,9660.981066784161,0.39334227999865035,1.0071230832912663,12.0,0.6483058176660912,96158.51448245632,0.04708008244912901,1.0921843203436223,10.0,0.04940612698085332,248529.04479528105,0.34711431353545436,1.0,6.0,0.5274089531173828,6755.185189156099,1.4203694115527004,1.0472252235320831,15.0,6.422107280105117,166812.75084968828,0.3112065689039284,1.0,11.0,0.45180417485847313,340769.8296926538,0.4912870930938552,1.0,3.5,0.2613346422323519
472573.33657042205,0.23841033395766167,1.0,3.5,0.12092318649235835,139583.85809383835,0.6374943974547129,1.0,10.0,1.6802868689742845,191304.08911819858,0.2980955209488259,1.0,14.0,0.4246950867761165,21588.901829681607,0.1316767300632633,1.0541881953813141,4.5,0.0661249963985642,89033.15423573341,0.11842173097067131,1.0405426549001804,8.0,0.1343291898074666,7308.4372287250735,0.1267277556190023,1.0606836299995548,13.0,0.1451182680212881,29692.299026178,0.06925283048536068,1.0238423746414613,12.0,0.07440563103883953,1725.1527411139527,0.8286835450135934,1.0042151878805639,11.0,3.431228743568993,254743.8408192148,0.038004442772823464,1.0631972220662687,10.0,0.03950584021652206,17645.03299974499,3.427698159249491,1.0,8.0,3.544453300932923,123932.52390050852,0.2442479076196311,1.0456263883381074,4.0,0.12397287027896199,176567.25067738694,0.3611059883611896,1.0,13.0,0.5651958665749888,105008.52930073928,0.07228869957025412,1.0,11.0,0.07792154686112045
35521.26357420773,1.6370897416561299,1.0,15.0,6.422107280105117,719203.231599862,0.21762316925771394,1.0,7.5,0.11011534602573055,357823.9467093201,0.10411808686556603,1.0,6.5,0.05220051434369219,6999.785231432556,2.2586497362357836,1.079124761995593,7.0,3.1737761457385494,43224.9507734718,0.26776473774362175,1.0617171508935919,6.0,0.3649903943183119,7486.506657869796,1.104657103879739,1.020485260330324,4.0,0.7679895372272844,8045.989443525751,0.006462454881961286,1.088987350896522,9.0,0.006504489854174062,8703.918405942995,0.5620798512183293,1.0291972637730948,9.0,1.2519458954370088,93729.04973728281,0.23340348712159073,1.0606252504495273,8.0,0.11831308459295051,7844.17575771475,1.4031615430645814,1.0,12.0,5.287190954161819,376245.9743394728,0.18053298776259388,1.007554590998815,5.5,0.0910080309471056,103519.25789298653,0.17412353457887048,1.0,7.0,0.21082808252779434,61859.271667467736,0.5795626299847598,1.0,8.0,1.3115854574250612
177649.21471142,0.20489319493786334,1.0,7.0,0.2576678200989545,31398.12476003243,1.7153873365207144,1.0,5.0,1.9358689527039505,135316.7127792949,0.38809421976177616,1.0,4.5,0.20163908443917403,2659.287976650092,4.423621287586299,1.0451882689607332,6.0,2.795275288073255,52692.68457457056,0.08895166890942707,1.0177648046912868,10.0,0.0976366081207804,29893.75096959286,0.38436777846028825,1.0551647466494367,4.0,0.19955170752730622,1078.6609118581216,0.9889787707619291,1.0371600149847915,11.0,4.892606629877843,26904.374914630243,0.15540445838153644,1.0105096566678702,6.0,0.18398334942776903,266198.89659431175,0.016795417315673276,1.094624824377664,7.5,0.008398300918704752,93955.43224656592,0.0932768204289829,1.0,14.0,0.10287243398046647,69652.25736261414,0.17058093383930184,1.0401165098566707,6.0,0.20563372719550516,50757.871300886625,0.01747861152083764,1.0,7.0,0.008739973279943684,186817.15459145993,0.3224801722757007,1.0,15.0,0.4759713454825989
