\Pi_{0}=\frac{\lambda_{1}*W_{1}}{c_{1}},\Pi_{1}=\frac{\mu_{1}}{\lambda_{1}},\Pi_{2}=\frac{\chi_{1}}{\lambda_{1}},\Pi_{3}=\frac{K_{1}}{c_{1}},\Pi_{4}=\frac{L_{1}}{c_{1}},\Pi_{5}=\frac{\lambda_{2}*W_{2}}{c_{2}},\Pi_{6}=\frac{\mu_{2}}{\lambda_{2}},\Pi_{7}=\frac{\chi_{2}}{\lambda_{2}},\Pi_{8}=\frac{K_{2}}{c_{2}},\Pi_{9}=\frac{L_{2}}{c_{2}},\Pi_{10}=\frac{\lambda_{3}*W_{3}}{c_{3}},\Pi_{11}=\frac{\mu_{3}}{\lambda_{3}},\Pi_{12}=\frac{\chi_{3}}{\lambda_{3}},\Pi_{13}=\frac{K_{3}}{c_{3}},\Pi_{14}=\frac{L_{3}}{c_{3}},\Pi_{15}=\frac{\lambda_{4}*W_{4}}{c_{4}},\Pi_{16}=\frac{\mu_{4}}{\lambda_{4}},\Pi_{17}=\frac{\chi_{4}}{\lambda_{4}},\Pi_{18}=\frac{K_{4}}{c_{4}},\Pi_{19}=\frac{L_{4}}{c_{4}},\Pi_{20}=\frac{\lambda_{5}*W_{5}}{c_{5}},\Pi_{21}=\frac{\mu_{5}}{\lambda_{5}},\Pi_{22}=\frac{\chi_{5}}{\lambda_{5}},\Pi_{23}=\frac{K_{5}}{c_{5}},\Pi_{24}=\frac{L_{5}}{c_{5}},\Pi_{25}=\frac{\lambda_{6}*W_{6}}{c_{6}},\Pi_{26}=\frac{\mu_{6}}{\lambda_{6}},\Pi_{27}=\frac{\chi_{6}}{\lambda_{6}},\Pi_{28}=\frac{K_{6}}{c_{6}},\Pi_{29}=\frac{L_{6}}{c_{6}},\Pi_{30}=\frac{\lambda_{7}*W_{7}}{c_{7}},\Pi_{31}=\frac{\mu_{7}}{\lambda_{7}},\Pi_{32}=\frac{\chi_{7}}{\lambda_{7}},\Pi_{33}=\frac{K_{7}}{c_{7}},\Pi_{34}=\frac{L_{7}}{c_{7}},\Pi_{35}=\frac{\lambda_{8}*W_{8}}{c_{8}},\Pi_{36}=\frac{\mu_{8}}{\lambda_{8}},\Pi_{37}=\frac{\chi_{8}}{\lambda_{8}},\Pi_{38}=\frac{K_{8}}{c_{8}},\Pi_{39}=\frac{L_{8}}{c_{8}},\Pi_{40}=\frac{\lambda_{9}*W_{9}}{c_{9}},\Pi_{41}=\frac{\mu_{9}}{\lambda_{9}},\Pi_{42}=\frac{\chi_{9}}{\lambda_{9}},\Pi_{43}=\frac{K_{9}}{c_{9}},\Pi_{44}=\frac{L_{9}}{c_{9}},\Pi_{45}=\frac{\lambda_{10}*W_{10}}{c_{10}},\Pi_{46}=\frac{\mu_{10}}{\lambda_{10}},\Pi_{47}=\frac{\chi_{10}}{\lambda_{10}},\Pi_{48}=\frac{K_{10}}{c_{10}},\Pi_{49}=\frac{L_{10}}{c_{10}},\Pi_{50}=\frac{\lambda_{11}*W_{11}}{c_{11}},\Pi_{51}=\frac{\mu_{11}}{\lambda_{11}},\Pi_{52}=\frac{\chi_{11}}{\lambda_{11}},\Pi_{53}=\frac{K_{11}}{c_{11}},\Pi_{54}=\frac{L_{11}}{c_{11}},\Pi_{55}=\frac{\lambda_{12}*W_{12}}{c_{12}},\Pi_{56}=\frac{\mu_{12}}{\lambda_{12}},\Pi_{57}=\frac{\chi_{12}}{\lambda_{12}},\Pi_{58}=\frac{K_{12}}{c_{12}},\Pi_{59}=\frac{L_{12}}{c_{12}},\Pi_{60}=\frac{\lambda_{13}*W_{13}}{c_{13}},\Pi_{61}=\frac{\mu_{13}}{\lambda_{13}},\Pi_{62}=\frac{\chi_{13}}{\lambda_{13}},\Pi_{63}=\frac{K_{13}}{c_{13}},\Pi_{64}=\frac{L_{13}}{c_{13}}
672452.9964150571,0.3127667675185265,1.0,4.5,0.16030365921031706,130786.4536544098,0.07268461094036763,1.0,2.5,0.036390355267539753,72909.4753984967,0.07294761446160371,1.0,3.0,0.03652239380526423,3716.864955095775,0.4629693484054078,1.0557525715455034,10.0,0.8597867038170588,120321.65215097417,0.20616338666495454,1.0243523481193435,10.0,0.259704747152317,11125.950952125988,0.855036240470913,1.0509522027790694,11.0,3.7357871373087588,76295.89458868266,0.07071952636572046,1.0860741906271096,9.0,0.07610137987734791,44730.67058474181,0.2796301497466978,1.0106271819453334,10.0,0.3881668182933683,9806.709160092407,0.17276526208874007,1.0963071757716663,5.0,0.2086871688263081,283040.44133357477,0.22155796755230017,1.0,8.0,0.28460559116959805,11933.256415946127,0.16975168910467578,1.0013036200108754,1.5,0.08530409897674317,34111.47713728367,1.8108071850628973,1.0,6.0,2.4851754654233043,115307.00163410761,0.336466368761431,1.0,5.0,0.4983643148036085
142763.1095390227,0.21215940739238076,1.0,4.0,0.10728698019626667,68610.75021474702,0.11427367685964117,1.0,6.0,0.12901513276304535,52755.65062614737,0.6262568626756143,1.0,8.0,1.5402719448579152,10286.302154391888,0.18027446425354893,1.0347528018326313,11.0,0.21992050363541152,146692.30519499152,0.1884186837662091,1.0564149059490535,4.0,0.2309747593560235,48499.92108095361,0.07964484596242125,1.0756506462829207,2.0,0.08502067831579162,8097.762502844834,0.975124307628653,1.0231985638050405,3.0,1.4359311297550457,11258.27093530717,0.43703396733767386,1.0247216991981432,9.0,0.7737635956840511,7421.775075627444,0.05026799474879687,1.020216828513563,7.0,0.052928609503627606,274560.245853694,0.19782953098454573,1.0,8.0,0.24661364133012587,44002.67428315362,0.7146435784674467,1.0028117573492799,10.0,2.224299721978148,23869.46464411152,0.2056024575705532,1.0,3.5,0.10389915620720373,271390.3014956175,0.26755551508110326,1.0,6.0,0.13621553727597832
67846.90762947299,0.6928474886760304,1.0,10.0,2.057948457727483,143812.71131108163,0.4781467441186237,1.0,9.0,0.9099974574550462,235221.38112066893,0.10601918933295022,1.0,4.0,0.053158972260954486,38489.30662326956,0.3263467380719462,1.0403271032818933,5.0,0.16763677012375855,34279.22154212467,0.06061429943074148,1.0380700279938353,3.0,0.06447146873061516,13872.816719110462,0.17339383918461457,1.067559328222482,2.0,0.08733132281015211,48166.63881757801,0.07450229842161563,1.0204162482292836,2.0,0.07925860305891701,3569.2667255577667,0.4393536295196172,1.0235078070573016,4.0,0.7004389822125225,43636.111249705245,0.22530547480451343,1.075601855075017,4.0,0.11410072547404686,40219.725564723776,2.6473852433131886,1.0,3.5,1.7453781704864595,32714.55982278156,0.5894290459048807,1.0075634909161844,8.0,1.35767255676205,48291.78801161855,0.08483285473910387,1.0,6.0,0.0424928785727213,148940.78845786664,0.1240932751195973,1.0,6.0,0.14167090307770852
154144.89310903288,0.08672196405714093,1.0,3.0,0.09473054820357167,129588.4211645966,0.05242382994685552,1.0,6.0,0.02622993663137227,94342.11914355255,0.5819735214560326,1.0,4.0,1.0345145135834861,548.5567261056126,2.9157403613634805,1.0146424607570999,10.0,4.489790459202622,4864.315534174618,0.027968681979054565,1.0102851527706567,9.0,0.028773437090479675,382292.58024053724,0.20515622762501962,1.015788054995681,5.5,0.10366894638372616,3921.2314061592983,1.043197492466496,1.054303620007279,5.0,2.3506367390720806,1090.526439902327,3.1858146464107246,1.0347585409044002,11.0,4.892606629877845,9016.819448132504,0.3039730430082965,1.059631228440065,4.0,0.4237160641310486,50544.75335277504,0.32512149463894113,1.0,2.5,0.16688015440170437,35960.58175812414,0.1995383196955156,1.0045479625744596,9.0,0.24927803998408252,166348.21893873592,0.2044389910254391,1.0,5.0,0.1032988469901071,25276.411803886353,0.2212975232028351,1.0,5.5,0.11202024201751817
174471.22912573244,0.5452100263315373,1.0,10.0,1.184880952225595,150613.52655188664,0.20304215990868965,1.0,11.0,0.2547714606003871,44613.774009582005,0.1052461460795331,1.0,10.0,0.11762580898160574,35183.26407632538,0.35178588163206886,1.091813338660076,2.5,0.18136116674935354,6380.544378438151,0.7003494257360263,1.015804368892777,9.0,2.045037144276429,6145.703929228529,1.5582102177731982,1.0468631448550354,7.0,3.231474683269948,46533.811514916684,0.06054574496662721,1.108973014437351,2.0,0.06378179279209914,27811.13418249177,0.07537098561603513,1.0255911320832796,9.0,0.08151483934510571,15274.778895437508,0.1842094898170552,1.0873523232566065,3.5,0.09289274321373622,27296.371934250714,0.06651152672491141,1.0,5.0,0.03329258315486051,10098.130843536475,0.38828026408350425,1.0004954796341854,8.0,0.6329298854866401,43250.812654289766,0.05396897256456828,1.0,5.0,0.057047634531438636,24226.543591904563,1.0792288958624707,1.0,5.0,2.3506367390720806
625925.0807866235,0.5309687318953662,1.0,2.0,0.2806124380203197,23532.927732855944,2.545356539301424,1.0,8.0,3.659268066896687,223814.84176984854,0.3454249586502008,1.0,3.5,0.1780175274542438,1894.720728777487,0.0800444054125147,1.0858605626892184,7.0,0.08700897465169094,7294.91864416798,0.4312603487217892,1.0246282194161886,9.0,0.7560479212050399,73000.06893079069,0.13673821235596287,1.0336814671158543,9.0,0.15839713350805035,128796.70268167724,0.10377168672304601,1.0673441996751605,11.0,0.11578711045943912,28675.119215811184,0.37046453350433894,1.0238160676084795,9.0,0.5879859018070931,52931.08839226397,0.20264087490498425,1.0546678075315765,2.0,0.10232377798899808,363212.227121398,0.14550489422004992,1.0,6.0,0.07313956889169941,72147.53020795528,0.6477705832439675,1.0062736085420827,1.5,0.33010041674427837,74098.09578833764,0.037689075561031106,1.0,5.5,0.01885123216606662,245173.82332951692,0.24119327590943923,1.0,9.0,0.31785198065258535
1620791.1681130065,0.3780324779599683,1.0,6.0,0.1960194489054036,65967.54693690398,0.10928440144457141,1.0,2.0,0.05480355284937307,172149.0346727364,0.46118650741695505,1.0,5.5,0.2435430219439318,882.0985693521079,1.3783686556474777,1.04106983613773,10.0,4.489790459202622,40690.766850815686,0.4388018536365323,1.048352074237005,11.0,0.7812902829455843,127477.8778134137,0.11666729713056012,1.0419603570013423,8.0,0.13207624365798729,21728.91293152225,0.12449420100825546,1.01272999346285,8.0,0.14219682445059761,2155.8668319169465,0.06765207978265836,1.0274843758375716,11.0,0.072560981062504,3184.5492707150775,0.8365087528574346,1.0776314379390834,3.0,1.2788427994830118,12428.634306181519,2.0449460872070517,1.0,7.0,3.231474683269948,34735.85603676459,0.3159160846930037,1.0016514008176487,9.0,0.461709944978185,49133.07121625328,0.2373935091569554,1.0,3.5,0.12039268329580068,201541.25576164175,0.33328136100879807,1.0,10.0,0.49982108212995313
514694.6805464232,0.27994403415064945,1.0,6.0,0.3878376270758394,73423.916886721,0.05397347339171534,1.0,9.0,0.05705281180987333,9798.534174836062,0.030144191851789095,1.0,3.0,0.03107780395082854,727.4750361197571,0.09802467169599567,1.0357941714655579,10.0,0.10867777481302734,81887.51273464975,0.269207094246538,1.068611502345114,5.0,0.3660919871132289,314409.3390704227,0.06602847622414716,1.0193998705211593,3.0,0.033050260622398894,5960.919243570641,0.5955474301600652,1.008614109117981,9.0,1.4160350798638455,61114.24336798368,0.13642613669083087,1.0225132140952378,7.0,0.1579775783604544,20021.68079868491,0.18995822973139312,1.0934834058782266,3.0,0.22928919222946387,329047.9488702238,1.2560401061621542,1.0,2.0,0.7223829148736707,59334.508038097025,0.8786550255647863,1.0085784118394079,4.0,1.7431318446729933,129599.43034270404,0.09626169533845304,1.0,2.0,0.048241384593479736,88860.94997882759,0.20063533613083287,1.0,5.5,0.10133749153286341
868480.9898132164,0.5626760600378568,1.0,1.5,0.2868539410339473,16200.298682291796,3.0035460112524954,1.0,4.0,1.9623121263260674,52330.23078145437,0.47554990450496104,1.0,6.0,0.86804529750676,19899.89669631468,0.25877074546247997,1.1010709722954755,11.0,0.349109188535455,122301.90747303504,0.1697026523210326,1.024511109441622,9.0,0.2043876068167914,157125.09727281725,0.10032591880334614,1.0262961179555348,1.5,0.05026567403072247,30574.609177609713,0.059824214050568036,1.0934973582715102,11.0,0.0636308815272573,18072.766614175183,0.030709057082071212,1.0295470683299643,7.0,0.031681980833837574,1075.0063940824707,1.1391174760379155,1.048954507095524,7.0,3.2314746832699486,175921.30758410442,0.5063888115783098,1.0,5.0,0.9229798650532981,31487.777093689765,0.22860192605711277,1.00443052328542,7.0,0.2962878790723994,16944.29766888682,0.35914001951053354,1.0,4.0,0.18555179007258052,65861.52815834164,0.1793681177969621,1.0,1.5,0.09017863972056295
249781.2222181634,0.09901601821617664,1.0,8.0,0.10989763724962687,3876.699092394709,0.41563522581150164,1.0,9.0,0.7097210625864684,399997.80444421654,0.1556780476528512,1.0,2.0,0.07830045435184613,1054.6579045996818,0.2375225925482034,1.040027001173438,3.0,0.29874211383730376,35957.70220414788,0.14791677986302387,1.0567316525687935,8.0,0.1735939828673172,44312.68688982114,0.018477546214369405,1.0566941205428222,2.5,0.009239561745626122,46964.515906141416,0.09693924165437294,1.0851889763965028,8.0,0.1073451975566888,4185.750680701757,0.3011374047136529,1.0352004728321305,6.0,0.4293240931220369,9751.281093636813,0.22894154869005118,1.0107259306261538,6.0,0.2966877659693465,42354.005367770005,1.003027430967688,1.0,11.0,4.892606629877845,2185.9962392619645,0.8671180060150347,1.0004909040724317,8.0,3.0748795191013714,1466.2005047259704,0.2149063711079135,1.0,10.0,0.273732932234586,24887.503534254443,0.09993507379973841,1.0,5.0,0.11102498441993214
287924.64488706994,0.14814452522753116,1.0,3.0,0.17198047423086688,511149.5354222833,0.18208142915588826,1.0,3.0,0.09180127544469818,64547.11084976679,0.1836280471869325,1.0,5.0,0.22470180282479638,21249.501652943876,0.09938297772295622,1.0061737840818357,5.0,0.04981449300264186,13449.319358395687,0.01653635782629445,1.063201707036502,7.0,0.0168144068749719,109289.8903142917,0.026747018209994474,1.0100244875710331,2.5,0.0133759013611387,29203.25966501967,0.13327527304384668,1.0915149280337324,8.0,0.15376874042658958,16995.124494114138,0.05717850395970996,1.0202700442995605,2.0,0.06008524084457092,7239.406525193599,0.043121291803451985,1.0167784062183678,4.5,0.0215706732762191,8145.466823448528,0.19300939263751724,1.0,7.0,0.23915638864199965,26634.9373536954,0.9287325559015768,1.0062126785008296,6.0,2.7056007616395745,153177.05018038253,0.3366869383837168,1.0,3.0,0.4555144366224269,85347.91738009783,1.5484735685477384,1.0,2.0,0.8903528340769001
