\Pi_{0}=\lambda_{1}*W_{1},\Pi_{1}=\frac{\chi_{1}}{\lambda_{1}},\Pi_{2}=\frac{\mu_{1}}{\lambda_{1}},\Pi_{3}=\frac{c_{1}}{K_{1}},\Pi_{4}=\frac{L_{1}}{K_{1}},\Pi_{5}=\lambda_{2}*W_{2},\Pi_{6}=\frac{\chi_{2}}{\lambda_{2}},\Pi_{7}=\frac{\mu_{2}}{\lambda_{2}},\Pi_{8}=\frac{c_{2}}{K_{2}},\Pi_{9}=\frac{L_{2}}{K_{2}},\Pi_{10}=\lambda_{3}*W_{3},\Pi_{11}=\frac{\chi_{3}}{\lambda_{3}},\Pi_{12}=\frac{\mu_{3}}{\lambda_{3}},\Pi_{13}=\frac{c_{3}}{K_{3}},\Pi_{14}=\frac{L_{3}}{K_{3}},\Pi_{15}=\lambda_{4}*W_{4},\Pi_{16}=\frac{\chi_{4}}{\lambda_{4}},\Pi_{17}=\frac{\mu_{4}}{\lambda_{4}},\Pi_{18}=\frac{c_{4}}{K_{4}},\Pi_{19}=\frac{L_{4}}{K_{4}},\Pi_{20}=\lambda_{5}*W_{5},\Pi_{21}=\frac{\chi_{5}}{\lambda_{5}},\Pi_{22}=\frac{\mu_{5}}{\lambda_{5}},\Pi_{23}=\frac{c_{5}}{K_{5}},\Pi_{24}=\frac{L_{5}}{K_{5}},\Pi_{25}=\lambda_{6}*W_{6},\Pi_{26}=\frac{\chi_{6}}{\lambda_{6}},\Pi_{27}=\frac{\mu_{6}}{\lambda_{6}},\Pi_{28}=\frac{c_{6}}{K_{6}},\Pi_{29}=\frac{L_{6}}{K_{6}},\Pi_{30}=\lambda_{7}*W_{7},\Pi_{31}=\frac{\chi_{7}}{\lambda_{7}},\Pi_{32}=\frac{\mu_{7}}{\lambda_{7}},\Pi_{33}=\frac{c_{7}}{K_{7}},\Pi_{34}=\frac{L_{7}}{K_{7}},\Pi_{35}=\lambda_{8}*W_{8},\Pi_{36}=\frac{\chi_{8}}{\lambda_{8}},\Pi_{37}=\frac{\mu_{8}}{\lambda_{8}},\Pi_{38}=\frac{c_{8}}{K_{8}},\Pi_{39}=\frac{L_{8}}{K_{8}},\Pi_{40}=\lambda_{9}*W_{9},\Pi_{41}=\frac{\chi_{9}}{\lambda_{9}},\Pi_{42}=\frac{\mu_{9}}{\lambda_{9}},\Pi_{43}=\frac{c_{9}}{K_{9}},\Pi_{44}=\frac{L_{9}}{K_{9}},\Pi_{45}=\lambda_{10}*W_{10},\Pi_{46}=\frac{\chi_{10}}{\lambda_{10}},\Pi_{47}=\frac{\mu_{10}}{\lambda_{10}},\Pi_{48}=\frac{c_{10}}{K_{10}},\Pi_{49}=\frac{L_{10}}{K_{10}},\Pi_{50}=\lambda_{11}*W_{11},\Pi_{51}=\frac{\chi_{11}}{\lambda_{11}},\Pi_{52}=\frac{\mu_{11}}{\lambda_{11}},\Pi_{53}=\frac{c_{11}}{K_{11}},\Pi_{54}=\frac{L_{11}}{K_{11}},\Pi_{55}=\lambda_{12}*W_{12},\Pi_{56}=\frac{\chi_{12}}{\lambda_{12}},\Pi_{57}=\frac{\mu_{12}}{\lambda_{12}},\Pi_{58}=\frac{c_{12}}{K_{12}},\Pi_{59}=\frac{L_{12}}{K_{12}},\Pi_{60}=\lambda_{13}*W_{13},\Pi_{61}=\frac{\chi_{13}}{\lambda_{13}},\Pi_{62}=\frac{\mu_{13}}{\lambda_{13}},\Pi_{63}=\frac{c_{13}}{K_{13}},\Pi_{64}=\frac{L_{13}}{K_{13}}
1.8343830438254996e-07,0.8164331854999038,22.112999495791513,5016246.067250719,3581110.126086095,9.784620594638057e-08,4.376229829283629,6.222301552113806,3511328.5628225342,2555405.845374573,4.244369229967161e-07,2.0618529710590074,3.494348142896388,2325514.798529039,5587906.041776768,2.235805447421811e-07,1.183171355614332,1.702630096017007,10129541.619585967,8487357.508887647,8.529703609198942e-08,0.683457071149329,0.8140784011050165,2697951.9525662526,4141257.4450069577,1.4292343907880593e-07,1.8985715393490208,2.137406107564215,2956946.151745106,2214516.086348997,3.820002563870107e-07,4.369053610447075,0.5685729483499886,42637420.69313575,41710326.9428351,3.9663186033890635e-07,10.20430190136081,0.5113929644428212,139032338.13927174,42724970.59096117,7.421363476061717e-07,0.2860236528954976,1.8283018019812058,3050883.9931680607,4362478.272410219,5.5393135329970074e-08,0.5706790836486401,3.8668739268789136,3913172.7812105766,2358769.443849275,8.816556267091907e-08,2.895671187696082,0.6861846305215933,2307290.5563717172,7107985.304808377,6.891156180168948e-07,0.43295457108642027,8.98895443043338,2689161.868727407,23061221.57483922,2.1481403476087355e-07,11.289262108991444,0.1537683235052688,2546774.018727392,8550133.530501146
1.4953199652651979e-07,0.04217655427884802,1.0779278624824422,3968689.4164282996,6247124.435907263,5.370755109432737e-07,3.6776578780733784,1.5558791756604835,220560005.87263918,16154957.644031342,5.200777730400519e-07,53.22414977170719,0.1777504992485231,12251448.85684616,3915224.671681158,4.8810974382855164e-08,0.2322823786893097,6.069887036707375,53745169.43118535,64969725.612972885,6.185486091653268e-08,0.9255287841354475,1.9907950027917602,5346838.257452406,4460206.916539993,1.1052103742809614e-06,2.2448566706112816,2.3289170319426415,7945712.293042241,15149198.854658429,1.145401206484982e-06,3.970435150876103,6.01647924701822,4326485.080862917,3240145.7774505983,9.866500879122449e-09,18.39547399627122,1.5954835555207725,4870740.8012064155,11916072.184097957,8.753580940439266e-08,0.14965228352043455,0.09694495662806164,2372858.566253188,14673134.1692562,3.7561918762034974e-08,0.7774410913291081,25.473624072659316,4457190.550832771,5298946.218472674,2.497501350531536e-08,0.8655870462099576,1.2443077752106153,2955346.4281472624,5333620.5573576875,1.6830786347882863e-07,1.9705779915772332,1.6911202373798766,3501433.9868482486,7676451.407695751,8.444817910372857e-07,2.09990425963826,5.994330728155328,34201043.40431396,13180856.135614056
1.458425948080145e-07,5.684669601043402,0.013410058356642999,2217434.549888412,5130404.4173238855,2.5271771265541685e-07,0.6943092141954955,1.9449790412399368,2232846.5735378517,9158970.31856256,1.3665821362705307e-07,1.3631608211399853,0.6713598885787989,3222063.9987715445,3374643.8659352283,3.790571938530228e-09,23.979812471090145,0.7117215182976865,2455633.24467326,5016408.310287566,1.0077798527981746e-07,0.013072700447229963,0.41482335531350484,7930651.298082792,2642172.295610608,7.580811834242958e-08,0.012911810636654367,0.22705157093654013,12952311.6624907,5621968.766764983,5.760727017093567e-07,0.2673696874176908,0.3726352211637164,48297721.14342722,3271121.7417225223,2.1517176780945488e-07,1.3597009032666965,0.628840272444363,4248066.39404477,17789748.7618542,6.122755952811484e-08,0.25786759191895237,1.2032432502133887,8672255.075548287,6312293.8686631415,8.235672310116557e-08,0.10108446201990123,7.557004858831929,4532560.329497783,2474116.777810831,5.751821348465818e-08,0.3430458902620219,1.1268644262659915,6739606.46435127,7749396.524500957,3.436814788478145e-08,0.2905038606738668,1.309371369140364,2728023.0161369056,13185971.402367072,1.0982567697063453e-07,0.9227245261081152,0.33329709772619515,2858681.6229899796,4834936.086398693
4.990642299035776e-07,1.8768909058855625,20.341264434609,5393358.425968829,2815617.0315647055,6.855267271307254e-07,1.780596490339883,0.5162556301494209,2211179.5827589384,9615778.011989417,1.0915667277039153e-06,0.32974155120475235,0.09800588572130592,2382689.6138466233,2846411.9758548765,5.704104925251022e-07,1.3812635325796085,2.2156281691098725,4221574.770683885,3807627.1931445547,1.268825235640333e-06,0.3806102918546685,1.5095266402604148,4165990.08964934,8066317.009282676,1.8788642938666828e-07,2.52747555351643,10.644376128528885,3729934.4843009817,4631765.378120579,1.0027677952126082e-07,1.2461887487114232,0.7474364385425342,6291391.9152751,2678949.1804292435,3.847411569503668e-07,2.411190882579215,40.164460678873866,11486002.828830471,3216364.0830051284,5.545959283918262e-08,1.9409653404518528,0.08682193048572727,2346594.587077716,6275861.777329864,6.006503777191614e-08,0.33294162462277616,0.681169346879361,36458637.13825856,3780650.4599722605,1.7146556313633597e-07,1.2844186976283396,60.95413591226841,40436296.47563555,3862249.185969858,1.2479705783572937e-07,0.5234176679197216,1.7290459641986187,4079960.128807621,74959782.6006868,7.443917723349708e-08,1.7099148912109907,1.4401257380121673,5177228.988914557,2619549.6885471074
1.02363944949313e-07,4.341042932163657,367.4209544345205,5534117.752508198,3754478.025221909,2.9248443059364067e-07,14.339447068583631,1321.7114436643762,3654392.123640934,3306113.1724787424,1.5166869585144153e-07,0.08580093092360291,0.39959135245708727,2513914.025044868,5335389.298052272,6.356036927285858e-08,0.13563481538796687,0.6028679624181971,2613579.8462574407,3589213.704035096,6.596792591347673e-07,0.08653150328419075,218.82020283208016,76569199.31695263,13819584.693203047,7.766963754196069e-07,0.9098238572728448,1.2545645919250958,2526156.0265964363,8127704.678033792,4.5636032930746076e-08,1.6579607516499495,0.252969219600436,3044231.086239373,20525920.702438325,3.660327030720508e-07,14.423468937976486,0.33086207599106915,4333645.663645938,6423194.818277856,6.499896865818067e-07,1.8306303931838657,0.02311665623855046,3455509.633495127,3249423.038342051,1.2744639084963832e-08,0.020715430092482997,2.009836199450138,2668400.827620845,9578353.716182083,8.085973049114337e-10,0.12672622086968507,0.08062559882123549,4936046.015249957,5873860.178348668,1.1096917849087132e-07,1.127294575707703,0.3237948946240812,3445492.4227463487,7555539.3302424755,1.566599964958565e-08,0.312379900374118,1.273012449840147,6996871.57476091,2390237.0223121294
2.95965491177845e-07,0.9541552619468071,1.2077171270086375,56192709.785309345,31558868.804082315,2.4249740750639523e-07,0.3114749052664262,0.01610700320862682,2979107.134796794,2849388.727057614,2.353824556221304e-07,0.8204094864156722,0.12035829297517209,34495166.55189073,24393872.42259574,1.9237902880111644e-06,1.4307592301891914,0.5234604116602323,67342215.7104729,6492480.301233339,3.159041382385409e-08,18.622833536263748,0.23518992350291368,4506397.277727439,3641021.8042965415,3.947497489948896e-07,26.695515836526585,1.0126695976623123,3910849.7491473677,5461827.053034052,1.591535027138263e-07,0.6303962055970107,0.16335532519004142,2722069.849798153,10922373.470015945,2.6485378963102997e-08,113.55664814177031,12.846930923907754,3363509.987480886,2681420.9204472867,3.7779741954128615e-07,0.6192927341845957,0.05715095692010913,4233684.214508904,3866250.6439015465,3.398707211342696e-07,0.14287479608019393,0.46860911309075776,3886070.5447841687,3597359.7969901212,1.7613103355309369e-07,2.1091320381530414,8.517552926052762,5949594.866509785,2645300.520406209,3.635825238861796e-07,0.27806225577872334,0.2672351384933037,5903752.257015786,3036601.5210631136,1.185177655242971e-06,2.654052118230092,3.4960898454770377,4429129.7559609525,9681105.09232491
1.0192931873584697e-07,4.9382400921152225,0.6905695116352172,3074149.8808079157,2631182.4683669773,8.536610515128383e-07,11.232539254829517,0.7612163405096383,5480086.686345588,9347573.504440298,1.0844517807430308e-08,0.1497164825064875,0.4981576122914164,6924439.748586122,2652569.728473148,2.2832750565223343e-07,0.12236228110455823,2.07226757916478,14679275.594079472,3036948.6893036007,6.246422238746476e-08,0.15760776884864414,2.9588742735131626,4215721.3538604425,7524977.730093483,6.545414378200755e-08,4.62221496277425,0.07799145511269943,3309201.111013866,16997786.18720653,1.6719271725248148e-07,0.047440227562260046,2.5318923745218487,2246938.0813387157,2567208.060951336,6.544592949697417e-09,32.65173009609167,0.6596574564307898,15376847.910823485,3877051.5754876765,1.9504772910063226e-07,0.04437889274490675,0.7249391028258071,5147794.502003352,16398175.56179605,5.0362362375504907e-08,2.043910773713171,1.7161729248368822,8345209.389547434,4993051.5172457965,1.3596947845025194e-07,0.13171490278176137,32.28355265990908,5042211.848092181,2293295.857387402,4.0935549202141703e-07,0.5362517949793902,0.7709283193026409,3163896.773985869,10559523.577962345,9.267843631712594e-08,0.22682853159311292,2.014990237780578,3429139.30929975,3329453.271158148
5.5923116256163695e-08,0.6333228108345474,0.907816029892431,2492590.634619965,5004044.04529574,9.399504196142002e-09,0.03035361576628549,0.7097660964250491,4859628.190800289,10813687.274838746,3.389604346493496e-09,2.568232403516033,0.6698542996926775,3916749.0481270216,10331492.07834492,4.6846864585366704e-07,0.1644779020136892,0.18101025252444602,3041406.626912457,3059644.99771629,1.1069721146010027e-06,0.5729798858750353,1.579310143830286,2997015.348231028,5826191.713623969,1.798166186243653e-07,0.2196958201556346,3.9045133416942344,2768739.2072196007,9305476.428390464,2.9620333007204023e-07,0.03211886925027527,2.0537192350527693,2369421.3767885794,21416264.27440671,2.0619293102500416e-07,4.720321701310768,0.010607473357378716,10916896.353224711,9405710.484159198,6.681806840293284e-07,4.066633605552568,0.10979085139036007,2677333.3174758865,2890141.7492047446,7.40963915307279e-07,3.089399562010139,3.7678790887247278,4352928.263269634,52912437.83389956,3.4977727422081525e-07,0.39715422762312685,0.21142420631169773,101179158.45543657,2804436.722553341,3.330981404151815e-07,1.4311346070429467,4.556099581556663,2277713.76522898,32277362.135782763,1.5231918600107246e-07,0.28424097961846934,9.130913458469985,96681409.65803427,2866324.507818696
1.9323978888902426e-07,0.3676105508590293,0.166211707440798,3771755.064786284,5061567.5343463,1.7535196504578793e-07,3.0378223531955073,0.009964552503869413,2842071.33543851,6724639.439600191,3.1715847919700907e-07,2.8083947239992466,5.90932051952327,4204827.313943865,4844382.968108466,2.6657054684379395e-07,5.240835388288668,0.7620673464008924,2207487.4219914707,2615708.2211261736,1.5910952930188626e-07,13.736119159370249,0.15998795996456783,4210545.108663671,2330001.7331699827,2.1192676637827545e-07,0.30052808377628126,0.39184948441817424,9442386.778289277,2718914.513988266,4.7338464019301207e-08,0.12668382363996925,32.91528985337834,2593871.7062991215,2249098.603180164,1.7712918759604603e-08,0.13556369044389097,0.47799623583731865,5868224.902862687,51470857.71211146,3.851023924907625e-08,0.1949659046844015,2.329235010746436,2665202.52709701,4526519.809584721,1.4055160463326626e-08,10.140286041761332,6.280455600440744,4869081.476471924,3274378.1294550407,1.0760431903134863e-07,2.5670730971957236,3.298193568004617,2630379.7325442475,9206772.387395516,1.6904456670798994e-08,12.689370988059549,0.4689965654066271,3628032.3764738194,2438324.276365188,7.070990749028206e-08,20.514696570802535,2.0259115211880365,2603548.49622413,2296034.3822754673
2.473082167290689e-07,0.33092053018597256,1.6600513270161117,9722246.292181002,26605370.838626634,7.081592304971726e-08,6.131307341671292,0.09914297985263734,5107084.006719161,4004902.1974643515,2.393365096904354e-07,0.3531945129714898,0.372356524901633,2556465.11259454,7833162.751199683,7.04380725059678e-08,2.181837129659871,1.6285040288041897,8498211.46545309,5685920.480753777,5.792706733086579e-08,2.5395007154194325,1.0798760777530252,3392779.184047709,9349108.770855889,2.555198402143981e-06,6.3394112707752885,1.3995590125903221,6198823.867714541,3317259.064340713,2.959267894311998e-08,1.1994295725882156,0.2941272674299656,2861244.996130307,3400361.907815369,2.912880976988212e-07,0.022275031650946818,2.372910513008931,4417236.023595433,6973565.338233193,2.7286995365255495e-07,0.3366346577895761,0.11197768347335142,2342621.5633776193,6791246.526907168,8.727046530869453e-09,0.9338803466068013,1.1520658756455682,3344050.9928201144,2541044.4671341022,9.669450914729624e-08,5.831978606670248,5.954814073110918,4810674.421803047,3075190.8865487804,3.7965156808752993e-08,0.047838433851633215,8.867816599386606,21211473.592344813,2199806.131730064,4.701977436887916e-08,0.28105756009436955,1.2058928376151483,3881571.8339541377,9133668.097154176
5.8378449814494536e-08,5.392236911684626,5.6609319100092,3572285.165963914,3290897.639275581,1.1887468182914045e-08,0.5858503543620334,1.1898433437434215,10655827.78339435,6261060.604852353,5.539104859699268e-07,0.5896697005552951,1.268551976124376,2406067.023933411,17795136.2144108,5.241260376113718e-07,0.008170903126517961,0.32913899980297456,3293178.7663882216,9843818.793546896,7.573396492986704e-07,3.985129394691366,2.4069961703552534,5845535.850277107,6780439.029687965,3.450756006273534e-07,0.24076808216599985,3.751699184080903,2600660.999674758,2539284.4883850277,3.46121226351285e-07,1.652326261818826,0.10670502050490245,2585131.453001308,2565827.7173552816,1.1392950290121666e-07,1.711629498276387,0.7611695543538531,5247608.917192723,4990335.945463885,3.0495470275785815e-08,1.5230548011364722,0.9761203392863314,4483796.78063347,10172418.433426859,7.640680552355567e-07,1.5038646488574852,1.1073766042403999,11758681.687443623,5306895.374092794,4.2232208463737014e-07,0.4279172774716065,2.835569818710681,3413642.874714229,31657716.39553536,3.53470383347334e-07,19.92383415728177,0.736209552655351,2475737.640616503,5173404.396974707,3.196530374194023e-07,0.47337267480713185,1.3514359868386185,12857815.7316706,3345552.191220073
8.61963509774239e-07,0.31527418059762946,6.009496585333585,37486085.78125432,22323184.84010745,3.630725045869943e-07,0.9530850865002662,0.7585767241830472,24972218.224940844,10006035.070829025,3.861766183234365e-07,1.2382261060850899,0.15423237883570817,14145772.2051695,2954196.1934699486,4.995420484998112e-07,3.910641080845296,7.139502410840699,2705657.231173494,7704446.246885729,2.552680296151024e-07,12.250154404046189,0.282225341221281,3316015.5458648484,3858736.284138479,3.39839744687181e-07,2.8096186804777687,3.3908496402826516,5194752.223794876,13443666.145372072,2.1526793173788754e-07,4.0694862858337695,0.18713607075112676,2788965.2757741758,3405689.1547920723,3.767508921607402e-07,13.581307322889717,0.42002158760533087,1254535059.143363,2393179.0135461176,1.1664537066104007e-07,2.351125281239722,1.7728291788398904,2493348.337376766,6249759.497900928,1.77898112613011e-07,1.4009397232376546,0.4445495516704837,6317029.644880579,2281943.788768947,3.0184372080670746e-07,0.9716542644294651,0.14052668331832824,65564915.22609388,2701930.0196644515,6.102712616541572e-08,0.09838005243930394,1.2479279536556709,9211535.077354135,7899487.293560248,3.23678967782398e-07,0.14915630729817236,0.9667148905819923,5966779.037985192,10181356.131904364
6.839329418092571e-09,3.051843730271747,2.6918293955708084,91922260.12407728,12157712.017179508,1.834182398943008e-06,3.3737022462260438,0.7874233431409963,2357800.384606252,3481044.6581162587,7.221992447555012e-07,3.091197412270157,1.4708363439234724,3184662.933122402,6098157.137610549,1.3514798327434619e-08,3.2564788705590257,0.2649837365415264,4522238.340901838,16991131.61403265,1.5667325180745126e-08,0.09902039731683634,6.730167597220296,2801502.4259769903,4663800.3088792,1.204005027226429e-09,0.4443871286522081,1.8001180783611512,3790335.5869161347,4294273.070129385,2.188256019049281e-06,0.33390370483726883,0.5134073114071886,5147669.711907273,3962065.613086466,1.7518158705730903e-06,0.08278576819805739,1.3241852764035744,6972312.4564205315,3042764.666103477,1.9239780738697666e-08,51.64521074028081,2.058427153479038,12514625.442075102,4478353.526054585,1.35180977292461e-08,2.480245158870445,11.43916146420368,2268869.6428642403,29142396.256019488,1.659597786750619e-06,0.7997028944910924,2.6972203868159594,2438672.9715855084,6138518.844389713,9.328284913041841e-07,14.208659509296726,0.4480542727839696,5229343.954646597,2342270.491568633,1.2845523039396327e-06,0.12492881791266792,1.8096279547682077,14284589.878033672,2771930.794297772
8.824557254093146e-08,0.276094991846116,0.000585155949196304,4986663.460153755,6609420.886989679,1.021658223937693e-06,0.4576800860269709,0.7679507504175866,13572626.512127178,2821037.9900055137,7.183538957911879e-07,3.2774583949182383,1.3749379555408243,30773121.703956727,2359418.459964717,3.589304565810289e-07,11.610452604979072,1.5436266218139882,38485859.372383945,49415851.925549895,4.207501260205401e-09,3.134635035343289,0.6065102375374481,4653573.083343122,21365724.890877005,1.8168541872349016e-07,1.994918837114768,2.564653279061931,4259292.605735019,12279928.44464143,3.1194766578248103e-07,0.33745813056935725,1.830495487102398,2977971.6171331313,4785721.114873399,4.275088153135299e-08,0.004347008994402472,0.39059258916419953,6017226.206440564,3715323.799716991,2.646823509279284e-08,2.0701855410730547,0.6598907584932671,5808892.45648648,1763445611.3158867,2.061699078371397e-07,0.7891436510652897,0.514179986707444,9185713.970613722,34587264.52611285,1.209184925095172e-07,0.15481199516758679,0.3858712769741022,6380099.012275884,3508610.787632447,1.0894047317265442e-06,0.03146404343969716,0.6398086726830522,3500143.987125411,2296368.7675760007,9.334562391501785e-07,0.27827625417396296,0.4178148784852749,16781015.475725148,3320791.6496976586
1.2325997440251859e-08,0.9866663678420106,16.66722709320968,2850193.782412377,11641255.901714494,6.09382374969258e-07,0.3596356940187603,28.239776277068692,15906702.536812022,3465761.6121914336,1.1238332453045178e-09,1.7725442103848204,1.68473235834361,3344798.5248853597,8058311.261744275,2.534521497813087e-07,1.9317602081077967,44.38705804774824,4909954.745548576,3008527.3879850847,3.410400435731076e-08,0.55002183801242,2.869142181681874,6664160.645906385,5902593.463156407,1.8877601193060184e-08,1.5865081905633143,0.3818167105900333,3717526.58928905,41216951.70588274,3.3012060966741726e-07,4.60105154704304,0.9593907252018238,4004952.3436570396,15169242.42572284,1.0862924331024265e-07,1.6288989562052565,1.8603087339743682,2900535.8514216463,3281147.8522303435,1.848080135704594e-08,0.7173785370485756,2.006578798079727,11040580.551646583,4787061.499421265,5.873197976786251e-07,0.26066416712713003,0.33964396488775095,4284951.317483921,4526991.327941714,6.664931718017808e-09,3.6735099098589,0.15574304607354053,8364863.764767605,2761688.4917954663,7.391803966708033e-09,0.3970207352098794,1.207278178358091,6833259.135567668,5629084.733166991,7.233991032211072e-08,1.4274844114105834,1.9274108849393492,3171772.6128601916,2730986.529211927
6.268358872187814e-07,131.57333441928066,0.8235483732284865,4322467.16890364,36483283.33033618,2.0131366932681593e-07,0.05089334373335199,0.18127883752129392,5042593.065429688,3482892.0245875297,1.0539865576985398e-06,0.3514329750294084,9.996687550020273,6302844.124114707,11464409.110776953,4.878909708601932e-07,4.676207294843079,0.9326811630262843,8456240.849354722,7034359.404687267,2.4310037664030985e-08,1.5309218942247316,0.9417411862800877,15480287.59884008,5121666.262962448,1.4765109128674297e-06,0.18854177934659794,1.2579305108724044,2319429.3636689093,10977374.48381926,1.156238698943954e-07,2.10568774536229,0.19277701380036838,2563774.382136697,2353908.5306084827,6.7785410480402445e-09,0.03492492751129229,0.27453059567598453,9649406.351979844,3599735.642916773,2.5802537201865715e-07,0.3742017014054007,31.783100487530888,4692327.156832356,212017873.82159686,2.614360272071489e-07,0.004803679088935144,1.8408379166997153,2605658.824775335,4160070.3761076326,5.305072823780739e-09,5.218761011627803,0.18971852224372313,12794249.848302977,7358505.80450165,1.0559253296430354e-07,20.541969645375058,3.0356055171804397,9009273.688623209,3862973.38217343,3.8687580092625556e-07,0.9485700923337763,0.2516564213430608,21013426.51204514,2490566.5963059887
3.736701590789228e-08,0.12934496273806365,1.3516241730063996,3401615.641161807,2880906.734119043,1.1845070593571175e-06,2.3239628135605384,2.994153398325529,3962671.4761328497,5385876.0200424595,2.3589576584587396e-06,4.382791559726991,1.5586751297688368,2725781.644659696,2846642.5312057845,1.5003684412562907e-07,3.783982873235787,0.4690999451200422,4321901.059942023,2689051.5842512725,2.116321720189151e-07,1.2314443662816692,0.4331129926736059,3224623.092917415,2287944.547448426,1.6859804829812148e-07,0.19114652286430175,0.39111565635112744,3164217.0345079093,136117397.17618722,4.911283729797408e-07,1.9083274458122363,0.4201203686869003,19456913.429135848,5138095.618113473,1.1147869479415511e-06,2.2999473969901936,0.11914146480360847,5860286.8314755615,2465996.4651496047,8.80749428720509e-07,2.647430467255235,3.376240580297437,4697706.449038171,24579548.204889774,8.621534045093006e-08,3.858414831758808,5.73699291064465,2340084.046386616,3118834.848281381,1.1537731237201651e-07,0.72001657292031,0.07546789468768267,2860196.844888871,4088683.2298639687,1.3496295165845204e-07,1.499009254758697,8.623619875787965,2279575.699302196,10751307.117255893,4.203719712070204e-08,0.37997535321116005,0.38367633733237566,3223606.2698860355,15305872.324680751
2.2300406302735987e-07,8.249730515850784,5.725970511074832,2577455.514017745,7394999.3943731,4.4688237518261514e-07,4.0168649575263125,0.5449278943063056,2942476.8496880014,2416981.7277047653,8.73999899053012e-09,0.1851178800491227,0.7550715008619401,3609371.9856485846,6206518.351374502,7.852504401593516e-07,0.34967037355085684,0.052510426843149195,3499154.5222807773,2202808.964828851,1.984084193845331e-07,0.4722884382268812,16.9612796362294,17170943.41753968,34433071.96363321,7.485020107166795e-10,0.952483055596736,0.12932914010606344,18756190.005037196,7574517.1219794275,3.5465502199297965e-07,0.05999601740827328,1.8549551444904817,60535658.721427314,3133871.0048148306,1.5213112963915205e-07,0.5319982865308059,1.22945841948276,2716650.2825403656,8106604.376711515,2.0812479354516073e-08,0.25920544327673384,13.800574095230745,8586868.518519878,4083322.258385179,4.483828896029442e-09,1.7087910367178143,6.545277772546736,12972744006.241243,6072973.939234211,3.440305251266948e-07,1.5154480907208574,0.35202582307936636,2815654.9667488444,12088767.269294292,1.1943367571194021e-07,0.7939616713415233,1.1632895032535915,4706592.37026916,8266846.1947904555,6.956350836908481e-07,0.172392695496657,2.495256450490442,3301951.798967335,2682179.8865753687
5.678837467701633e-07,0.09340810487320107,0.24893514227755575,3176655.3307388895,2648464.1144144526,6.158801970859334e-08,1.6077546883608629,2.003358710864097,2294260.5985896103,9267973.424982771,9.74546564763705e-08,1.4102107026110458,1.8869451530335324,13436877.31860057,7721547.227468853,8.838010352499235e-08,1.374443622446285,0.4211935937460282,5145182.604053376,151595150.34378913,1.9116402618683045e-07,1.2806470642454517,0.4034432712470042,87028875.4873373,4965942.008979965,5.342538739333526e-08,0.4656932110832329,22.435615395617543,3116113.581936157,5319753.49388761,3.717647589815196e-08,12.048584664205896,10.473477282356873,6315203.5371800875,2758461.5460369573,1.2044181513529126e-06,0.3833023177628295,4.1560213759266595,10509448.071040777,2409204.408228042,3.1007864224898436e-07,0.005980969450169755,0.908077920287682,4063500.2786176964,11744448.494392287,1.1578529860119113e-06,0.28518360224297323,0.31837699281438214,3849465.3962280364,3508751.438454186,4.0073595189153405e-07,24.75528856408171,1.5889900025391333,114285533.25425607,6047180.371027565,1.36706827534217e-07,72.723345115784,0.9535093034505953,9883585.098485673,9642936.441778168,2.0615088160666244e-07,13.057505102608605,0.23510903687627746,47353917.6875022,6592898.248556292
6.250045243217431e-07,0.8146792117148087,0.16823894931005218,7004761.878074003,3842186.374775645,2.3586392846936454e-07,0.3214020601633762,0.9085720073623972,2336072.5585310753,2514840.7576010707,1.0347442171494175e-06,0.25074540722517685,0.20366893872258995,2521774.1313026114,2941631.0791450017,3.486637222379588e-06,0.33079217034036107,0.14902332118146056,12192633.24556247,15696009.30357919,1.6580729534748378e-09,0.015595183165244584,0.11226141332154344,2536847.2501534866,2826873.456191577,7.44946338359859e-08,0.1473106655712949,0.032318535804275274,28195062.962281,3693388.9930983637,1.1838616038234811e-06,2.0276088989717973,0.011866825111240814,2742306.530549992,13157859.652832754,4.1875167263295404e-07,0.1767670636294108,1.5003233513102643,8150881.037581975,8385847.220813455,4.845567449112753e-07,2.274909161741341,1.6213994999368957,7844941.183763504,3401398.56273377,4.125465222968202e-08,0.6524996113526176,6.12450672934226,3622604.832172792,3074713.5402902276,3.320203818175889e-07,2.348735239335231,0.09242810096368141,4619320.012903299,6366930.18543477,5.32126513255017e-07,0.2280955307816834,7.071506243757709,10306925.275235418,2941220.889810426,1.1828380908710212e-06,29.243222342331222,3.0804001310468556,2452986.6202343525,3759029.283009482
